Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use_Chip,Exp_Type,Interest_Earned,Delinquent_Acc
708593883,Blue,500,1,1404,11/28/2024,36,Q3,2024,981708,95183,53917,267,0.68,No,Online,4933,0
708595158,Blue,5000,1,4106,6/15/2024,18,Q1,2024,392479,44591,13157,117,0.95,No,Online,2488,1
708596283,Platinum,5000,1,2582,9/19/2024,40,Q4,2024,783642,39116,113492,127,0.49,Yes,ATM,281,1
708597558,Platinum,500,0,1420,9/15/2024,5,Q2,2024,743165,79843,64111,56,0.39,Yes,International,1102,0
708600033,Blue,2000,0,3581,4/27/2024,18,Q2,2024,155630,88953,199839,312,0.57,No,Online,1111,1
708602283,Platinum,2000,0,4551,2/5/2024,23,Q2,2024,427161,29182,131689,450,0.31,Yes,POS,656,0
708606633,Platinum,5000,0,1541,5/9/2024,45,Q3,2024,243702,57137,189144,304,0.5,No,POS,1349,0
708611733,Silver,10000,0,3457,7/28/2024,40,Q3,2024,777549,11918,86914,4,0.11,No,POS,3487,1
708614058,Platinum,500,0,3337,2/6/2024,22,Q3,2024,465228,26448,106458,264,0.18,Yes,ATM,4610,0
708615183,Black,500,1,4144,11/5/2024,9,Q1,2024,315150,9431,137045,369,0.69,Yes,International,2800,0
708618933,Blue,1000,0,2886,10/25/2024,2,Q4,2024,180635,8769,2904,294,0.19,No,Online,202,1
708620283,Gold,2000,0,1981,11/21/2024,23,Q1,2024,144172,4044,86920,62,0.33,No,Online,4589,1
708621408,Black,1000,1,3448,7/29/2024,10,Q2,2024,525011,47887,125683,132,0.28,No,International,3766,0
708623283,Blue,10000,1,4004,3/9/2024,26,Q3,2024,744680,86807,188703,492,0.68,Yes,ATM,2674,0
708626058,Blue,500,0,3845,2/29/2024,17,Q1,2024,27985,3224,125770,244,0.89,Yes,ATM,4776,1
708633783,Blue,1000,0,3176,7/14/2024,11,Q4,2024,641470,16598,100161,279,0.93,No,POS,3795,0
708635058,Blue,5000,1,1307,8/19/2024,23,Q4,2024,859796,49882,119991,119,0.19,Yes,POS,4436,1
708637758,Gold,5000,0,4715,6/14/2024,44,Q1,2024,985334,87153,56142,2,0.5,Yes,EMI,2828,0
708642708,Silver,500,0,3993,5/7/2024,34,Q3,2024,968163,9033,91303,490,0.27,No,International,1971,1
708644208,Black,10000,1,4312,4/13/2024,12,Q2,2024,904532,66343,16183,90,0.23,No,Online,4374,0
708646233,Silver,10000,0,1968,9/26/2024,47,Q3,2024,161971,53801,97375,390,0.76,Yes,ATM,4876,0
708649683,Platinum,1000,0,3136,6/18/2024,33,Q1,2024,826371,52607,144027,374,0.4,Yes,POS,4697,0
708651933,Gold,2000,0,1830,7/23/2024,2,Q4,2024,951455,34870,112734,208,0.87,Yes,ATM,4839,0
708652908,Platinum,1000,1,2091,12/5/2024,16,Q3,2024,470178,63509,33435,143,1,No,International,3679,1
708653958,Platinum,1000,0,4610,6/15/2024,38,Q4,2024,647375,78424,153026,374,0.21,No,EMI,3616,0
708654933,Gold,5000,1,872,9/1/2024,3,Q3,2024,514909,62189,180011,194,0.3,Yes,EMI,765,0
708655983,Black,2000,1,1502,5/7/2024,12,Q4,2024,490355,55220,35556,60,0.29,No,POS,841,1
708657033,Gold,5000,1,2715,9/15/2024,43,Q1,2024,681027,96505,181549,448,0.46,Yes,EMI,2222,0
708660408,Silver,1000,0,1260,6/2/2024,40,Q4,2024,973654,31929,117332,310,0.19,No,Online,4302,1
708662583,Blue,1000,0,581,3/12/2024,30,Q1,2024,149662,31467,29083,369,0.25,No,International,846,1
708664008,Gold,500,0,4750,3/11/2024,2,Q4,2024,272169,34162,84868,454,0.49,No,POS,3346,0
708665133,Gold,1000,1,3202,11/23/2024,43,Q1,2024,990079,47098,20810,331,0.16,No,POS,4746,1
708666258,Platinum,2000,1,1224,4/27/2024,33,Q2,2024,896499,75932,179964,381,0.61,Yes,EMI,1382,0
708668283,Gold,500,1,2294,11/17/2024,4,Q1,2024,990552,23115,85984,379,0.29,Yes,POS,439,0
708669408,Gold,1000,1,4892,1/17/2024,29,Q1,2024,652062,69831,88022,80,0.95,Yes,ATM,2578,1
708670608,Black,1000,0,2818,1/20/2024,35,Q2,2024,847210,8616,3483,191,0.37,No,ATM,13,0
708671733,Silver,500,1,1614,6/4/2024,34,Q3,2024,183766,3590,124844,91,0.56,Yes,EMI,2794,0
708672708,Silver,2000,0,1051,3/2/2024,5,Q2,2024,795356,82686,1518,131,0.14,No,POS,4102,0
708679383,Gold,10000,0,4000,9/20/2024,51,Q2,2024,243692,90147,154608,101,0.13,No,Online,4063,1
708680583,Platinum,1000,1,4140,10/29/2024,47,Q3,2024,724668,22684,104790,362,0.5,No,POS,2054,1
708681708,Blue,2000,0,4055,1/4/2024,28,Q1,2024,824411,90900,62964,189,0.59,No,EMI,3088,1
708682908,Platinum,500,0,3961,5/2/2024,25,Q2,2024,775737,25535,6856,59,0.15,Yes,POS,3599,1
708684108,Black,1000,1,4656,12/14/2024,26,Q1,2024,868831,46352,168189,307,0.6,Yes,Online,2144,0
708687483,Platinum,500,1,3708,4/8/2024,42,Q3,2024,691441,39,37187,21,0.37,Yes,International,4787,0
708688608,Black,2000,1,1936,12/22/2024,12,Q3,2024,175070,86,71731,38,0.92,Yes,ATM,2141,0
708689958,Silver,2000,1,4235,8/23/2024,45,Q2,2024,858431,48957,37881,309,0.75,Yes,International,1206,1
708692583,Silver,2000,0,3996,3/16/2024,4,Q1,2024,137612,31699,101071,427,0.77,Yes,ATM,395,1
708693558,Black,500,1,1020,1/11/2024,27,Q2,2024,805122,13362,92647,159,0.9,No,POS,4171,0
708694983,Black,1000,0,1648,4/22/2024,17,Q2,2024,847076,1619,91976,47,0.9,No,ATM,4663,1
708697983,Gold,500,0,4950,6/29/2024,45,Q4,2024,670300,41815,2093,206,0.88,No,EMI,2189,1
708699108,Black,1000,1,2673,11/14/2024,20,Q2,2024,900262,76070,135624,12,0.91,No,ATM,4329,0
708701358,Platinum,2000,1,3989,10/9/2024,3,Q1,2024,731704,95283,145295,36,0.98,Yes,International,2491,0
708702258,Silver,500,0,3900,5/24/2024,17,Q3,2024,903412,44864,168283,335,0.15,No,POS,2348,0
708703308,Gold,10000,1,1998,8/21/2024,9,Q3,2024,234777,53717,115953,378,0.62,Yes,Online,1405,0
708704433,Gold,2000,0,4074,2/2/2024,6,Q3,2024,725685,48350,186103,169,0.47,No,POS,2157,0
708705783,Blue,10000,1,1834,4/20/2024,47,Q4,2024,220990,89642,3685,20,0.26,No,ATM,3430,1
708706833,Platinum,5000,1,4440,10/28/2024,47,Q2,2024,230223,73038,162618,4,0.5,Yes,International,4826,0
708707808,Gold,500,0,1571,4/3/2024,49,Q3,2024,629510,27909,109421,23,0.36,No,International,593,1
708708858,Gold,10000,1,2069,6/3/2024,42,Q3,2024,570990,43305,48263,153,0.65,Yes,Online,2697,1
708710283,Black,10000,0,2735,1/8/2024,46,Q2,2024,163778,86078,97590,130,0.79,Yes,Online,653,1
708711483,Blue,500,0,2360,4/4/2024,45,Q1,2024,385219,57259,193157,203,0.9,Yes,International,2757,0
708712833,Platinum,500,1,4328,7/25/2024,48,Q3,2024,393638,21983,62389,294,0.2,No,POS,680,0
708714108,Platinum,2000,0,1209,9/12/2024,26,Q2,2024,768793,42419,116463,466,0.11,No,POS,2811,1
708720558,Platinum,5000,1,614,10/10/2024,52,Q1,2024,908070,90344,106873,208,0.91,Yes,POS,4512,0
708721533,Black,500,0,2816,8/3/2024,42,Q1,2024,157803,34335,96575,270,0.41,Yes,Online,933,1
708722583,Gold,10000,0,2143,10/19/2024,4,Q4,2024,22140,87807,117504,436,0.93,No,Online,820,0
708723858,Platinum,1000,0,2098,4/13/2024,4,Q1,2024,605340,92123,146547,32,0.94,Yes,ATM,3262,0
708724908,Platinum,1000,0,3202,5/22/2024,43,Q4,2024,91163,46553,24578,494,0.68,No,EMI,4125,1
708726708,Silver,2000,1,852,12/17/2024,24,Q3,2024,839213,71917,34142,215,0.91,Yes,POS,312,1
708727983,Blue,500,0,1169,1/11/2024,23,Q2,2024,886034,94485,189906,109,0.61,Yes,POS,1524,1
708731658,Silver,1000,1,1965,10/21/2024,4,Q2,2024,611311,34560,51678,174,0.91,No,International,3164,1
708733983,Platinum,5000,0,694,12/19/2024,24,Q1,2024,11972,14635,175784,188,0.13,No,International,2729,1
708735183,Black,2000,1,3993,1/13/2024,31,Q4,2024,580381,50659,111017,326,0.59,Yes,Online,458,1
708736608,Blue,1000,0,4575,4/7/2024,21,Q4,2024,18715,87584,26867,450,0.58,No,International,3389,0
708740808,Silver,500,0,3195,8/4/2024,15,Q1,2024,498220,4530,70484,274,0.35,Yes,ATM,4446,1
708741633,Gold,5000,0,4452,7/11/2024,18,Q3,2024,364680,22906,34223,429,0.87,No,POS,1471,1
708744933,Blue,500,0,4027,10/4/2024,44,Q2,2024,916983,17041,82923,187,0.87,Yes,EMI,999,0
708745983,Gold,500,1,2576,10/26/2024,44,Q1,2024,562525,68202,68123,477,0.27,No,ATM,1615,0
708747708,Black,1000,0,4772,6/5/2024,22,Q3,2024,942396,68551,94829,325,0.19,No,EMI,4474,1
708748833,Silver,500,0,2921,11/6/2024,22,Q4,2024,161792,4411,76776,177,0.67,Yes,EMI,2347,1
708753633,Gold,500,1,2135,7/20/2024,36,Q2,2024,625342,86513,59401,327,0.87,No,EMI,4515,1
708754833,Silver,5000,0,683,6/17/2024,3,Q4,2024,754187,8566,59402,296,0.66,No,EMI,171,0
708757233,Gold,5000,1,2035,5/22/2024,44,Q1,2024,458394,65796,12872,251,0.56,No,International,4009,0
708758658,Blue,1000,0,4070,3/17/2024,21,Q3,2024,509094,32026,60571,498,0.55,No,Online,3451,0
708759408,Gold,1000,1,3826,2/11/2024,44,Q3,2024,577424,72355,30381,187,0.15,Yes,EMI,1401,0
708760458,Gold,500,0,4968,9/25/2024,46,Q4,2024,227071,90864,88360,221,0.24,No,EMI,3921,0
708761733,Black,500,0,1524,2/27/2024,37,Q1,2024,897329,85626,93063,368,0.5,No,Online,2550,0
708765933,Blue,10000,1,730,4/26/2024,46,Q1,2024,540665,55935,161639,490,0.8,No,EMI,4028,0
708768258,Black,10000,0,3121,2/5/2024,47,Q2,2024,670308,87010,57539,382,0.97,No,International,1107,1
708770883,Silver,10000,0,4053,12/26/2024,44,Q1,2024,697305,95594,67425,480,0.85,Yes,ATM,2629,1
708772308,Gold,500,0,1024,12/7/2024,3,Q4,2024,114335,4671,52271,241,0.68,Yes,EMI,4043,0
708773583,Silver,1000,0,2774,10/14/2024,41,Q2,2024,99260,10468,193063,245,0.21,No,Online,1036,1
708774708,Gold,500,1,2718,9/29/2024,23,Q4,2024,414227,73868,17412,185,0.24,Yes,International,363,1
708776658,Platinum,5000,1,1192,9/29/2024,27,Q3,2024,467290,59425,139501,240,0.33,Yes,POS,3555,0
708780783,Blue,500,1,2522,7/23/2024,44,Q3,2024,534240,69952,20248,73,0.51,Yes,ATM,4822,1
708784083,Platinum,500,1,1880,11/10/2024,6,Q2,2024,679464,56261,167218,12,0.79,Yes,ATM,2347,0
708784908,Blue,10000,1,2624,3/31/2024,5,Q1,2024,792654,9522,60523,493,0.56,Yes,ATM,1883,0
708788583,Gold,500,1,4078,1/10/2024,39,Q2,2024,894167,90283,99673,378,0.83,Yes,POS,4756,0
708790833,Silver,5000,1,2324,8/16/2024,20,Q4,2024,402444,88319,188623,242,0.44,Yes,International,3458,1
708793008,Platinum,5000,1,717,2/23/2024,13,Q1,2024,57789,67134,3841,199,0.64,No,Online,1451,1
708794133,Black,500,0,2929,6/5/2024,21,Q3,2024,116024,78292,61714,301,0.37,Yes,POS,1751,1
708796458,Gold,10000,0,941,4/4/2024,16,Q1,2024,732248,2673,43191,133,0.3,No,Online,609,0
708797583,Platinum,10000,1,4823,7/26/2024,18,Q4,2024,813391,1916,194002,70,0.51,Yes,ATM,2767,1
708798483,Gold,2000,1,2579,11/8/2024,43,Q3,2024,259662,72768,99402,473,0.44,No,EMI,1525,1
708799983,Black,5000,1,3017,8/19/2024,40,Q3,2024,227599,80709,141237,113,0.88,No,ATM,608,0
708801108,Silver,5000,1,4264,10/18/2024,32,Q2,2024,557334,31953,194696,193,0.71,Yes,POS,1908,1
708804633,Gold,1000,0,4643,2/19/2024,11,Q2,2024,379432,46516,195881,46,0.62,No,POS,4425,0
708805908,Blue,500,0,2346,12/23/2024,18,Q1,2024,964181,84853,84105,325,0.87,Yes,ATM,3048,1
708807483,Blue,2000,0,1301,8/29/2024,43,Q4,2024,711107,17818,44683,171,0.72,No,ATM,4732,1
708809283,Platinum,2000,0,3725,11/25/2024,35,Q2,2024,690269,8023,93703,93,0.39,No,Online,2225,0
708811233,Silver,2000,1,1930,1/17/2024,42,Q3,2024,762614,14874,121273,168,0.61,No,Online,3055,0
708812133,Black,500,1,2563,8/24/2024,28,Q3,2024,436352,3149,146646,202,0.29,No,EMI,456,1
708813033,Platinum,10000,1,4815,3/28/2024,2,Q1,2024,103383,12985,21543,132,0.56,Yes,EMI,1106,0
708816408,Platinum,10000,1,3762,12/14/2024,29,Q4,2024,512408,16823,41414,368,0.24,Yes,Online,2769,0
708817608,Blue,10000,1,4658,11/14/2024,23,Q3,2024,191114,83171,14283,362,0.37,Yes,Online,1096,0
708818508,Silver,500,0,1321,1/20/2024,51,Q3,2024,461667,44067,25891,424,0.57,Yes,ATM,1002,0
708820308,Silver,1000,0,4788,2/22/2024,14,Q3,2024,982358,80429,57449,448,0.75,Yes,International,19,0
708821733,Gold,1000,0,1685,1/5/2024,19,Q1,2024,466481,47955,121716,193,0.79,Yes,ATM,4203,0
708822783,Blue,5000,0,4954,7/21/2024,46,Q4,2024,916115,21980,140570,34,0.74,Yes,Online,2182,0
708823908,Platinum,2000,0,4004,1/1/2024,17,Q3,2024,603683,47661,10963,213,0.53,No,International,2975,1
708824958,Platinum,2000,0,2616,7/5/2024,40,Q3,2024,150381,6645,49781,150,0.51,Yes,POS,3343,1
708826158,Blue,10000,0,2331,1/19/2024,30,Q2,2024,510394,14681,2220,466,0.37,No,EMI,1251,0
708828258,Platinum,500,0,4899,1/6/2024,14,Q2,2024,250055,78380,87687,196,0.4,No,ATM,2146,0
708829758,Platinum,500,1,3475,12/12/2024,41,Q3,2024,87333,9020,177727,216,0.24,No,POS,246,1
708831858,Black,1000,1,2540,7/31/2024,32,Q2,2024,278561,18944,125728,71,0.27,Yes,EMI,3988,1
708833133,Black,10000,0,4650,1/31/2024,35,Q1,2024,860381,21513,45408,30,0.66,No,POS,3360,0
708834483,Black,5000,1,3263,4/29/2024,22,Q3,2024,978542,21184,48238,207,0.35,No,International,1938,1
708837858,Silver,500,0,3342,5/24/2024,25,Q2,2024,72976,4249,114809,424,0.31,Yes,International,4042,0
708838908,Black,1000,1,1589,1/5/2024,13,Q1,2024,852524,8053,196164,61,0.11,Yes,Online,2485,0
708841233,Platinum,5000,1,1349,9/25/2024,12,Q1,2024,677866,3080,188881,81,0.13,Yes,ATM,229,1
708846183,Black,2000,0,4609,3/1/2024,46,Q1,2024,887856,46086,19590,460,0.93,No,International,2938,1
708848208,Platinum,500,1,4662,12/3/2024,8,Q1,2024,460104,23407,13198,435,0.57,Yes,ATM,1078,1
708849858,Black,2000,1,3679,9/20/2024,29,Q2,2024,259086,80586,13595,225,0.35,Yes,POS,4097,0
708856983,Silver,1000,1,4205,1/9/2024,27,Q1,2024,768472,35900,2764,20,0.8,Yes,International,4516,1
708859158,Blue,2000,1,4772,2/2/2024,28,Q3,2024,364122,5009,136784,431,0.92,No,EMI,3915,1
708860358,Platinum,1000,0,3133,4/24/2024,38,Q1,2024,272055,33446,2473,388,0.9,No,International,1726,0
708862233,Silver,500,0,4997,7/26/2024,10,Q4,2024,498249,94692,59716,345,0.1,No,EMI,513,1
708863733,Blue,5000,0,3767,7/4/2024,42,Q3,2024,575703,12485,29338,331,0.99,Yes,EMI,3067,0
708864708,Black,1000,0,4747,7/16/2024,6,Q3,2024,348761,63628,116809,201,0.66,Yes,POS,1965,0
708866133,Blue,5000,0,2626,3/3/2024,44,Q1,2024,745296,20340,37920,479,0.59,Yes,ATM,4063,1
708867408,Blue,10000,0,2022,3/12/2024,24,Q2,2024,843960,89542,142405,342,0.85,Yes,POS,4146,0
708868233,Gold,10000,0,1491,11/8/2024,44,Q1,2024,446833,4801,103010,323,0.47,Yes,International,4666,1
708869283,Platinum,1000,0,2412,11/9/2024,3,Q4,2024,83646,70779,69052,377,0.23,Yes,EMI,4719,1
708870408,Silver,500,0,805,12/24/2024,26,Q2,2024,267516,63310,33142,251,0.29,No,ATM,1462,0
708871158,Black,10000,1,778,3/2/2024,43,Q4,2024,204447,73621,23311,119,0.37,Yes,Online,2705,0
708873183,Silver,1000,1,4145,6/9/2024,24,Q2,2024,651012,51567,35715,141,0.63,Yes,Online,2424,0
708874533,Platinum,10000,0,2456,7/16/2024,34,Q3,2024,753015,96689,46267,15,0.17,No,Online,4865,1
708876183,Blue,500,0,3510,7/25/2024,51,Q2,2024,868380,75102,31155,215,0.95,Yes,POS,3402,0
708877458,Blue,500,0,3671,5/3/2024,18,Q4,2024,921480,35138,121947,34,0.8,Yes,Online,3619,1
708878508,Platinum,5000,0,2007,2/28/2024,34,Q4,2024,141798,81580,1172,141,0.13,No,ATM,606,1
708879483,Silver,10000,0,4156,1/4/2024,19,Q2,2024,790877,3257,187636,329,0.42,No,POS,2803,1
708880683,Platinum,10000,1,1215,7/26/2024,42,Q1,2024,269762,67913,170207,491,0.78,Yes,Online,4192,0
708881583,Blue,5000,1,1998,3/13/2024,17,Q3,2024,445637,83889,161045,228,0.28,Yes,EMI,516,1
708884658,Silver,1000,0,1790,10/4/2024,39,Q2,2024,78591,27542,176946,169,0.68,No,EMI,1601,0
708885558,Gold,500,0,4231,11/7/2024,30,Q3,2024,234890,61810,158330,98,0.44,Yes,POS,2982,0
708886533,Black,5000,1,2328,4/2/2024,40,Q2,2024,209997,88222,124665,427,0.93,No,ATM,1265,1
708887433,Blue,5000,0,1901,5/11/2024,44,Q1,2024,374068,18093,197959,14,0.48,Yes,Online,2262,1
708888633,Black,500,0,2725,12/27/2024,40,Q3,2024,395154,60356,162387,176,0.94,Yes,ATM,54,1
708890133,Blue,1000,0,2097,2/1/2024,6,Q1,2024,190009,40976,153491,141,1,No,EMI,3832,1
708890958,Platinum,500,1,3936,10/6/2024,48,Q3,2024,717555,96680,190946,385,0.19,No,International,429,1
708892833,Gold,2000,0,4454,6/2/2024,51,Q3,2024,294436,20442,160650,407,1,No,POS,4889,0
708894183,Silver,1000,0,3972,10/14/2024,9,Q4,2024,365656,81718,68130,289,0.29,No,ATM,4731,0
708895158,Black,500,1,3894,10/26/2024,12,Q3,2024,754780,56225,102922,206,0.61,No,EMI,3714,0
708897408,Silver,10000,1,1442,2/16/2024,50,Q1,2024,783915,51687,23123,234,0.58,No,EMI,1084,1
708899283,Blue,5000,0,3552,12/11/2024,45,Q4,2024,630276,60444,111126,35,0.3,No,EMI,2621,1
708900408,Black,5000,1,935,7/31/2024,39,Q2,2024,846576,59208,14926,157,0.44,Yes,ATM,1428,1
708902883,Gold,500,0,632,3/13/2024,28,Q3,2024,692433,98860,143225,379,0.78,No,International,247,1
708905733,Black,1000,1,3616,6/1/2024,39,Q4,2024,208755,87887,31011,156,0.73,No,International,2981,0
708907833,Platinum,1000,0,1549,12/6/2024,16,Q4,2024,315411,10907,87778,81,0.52,Yes,Online,710,1
708908883,Black,5000,1,1620,7/17/2024,26,Q3,2024,853904,48799,17127,51,0.16,Yes,Online,267,1
708911508,Gold,1000,0,4388,5/7/2024,29,Q1,2024,434726,25404,196889,265,0.1,Yes,Online,3742,1
708913233,Black,500,0,1696,9/14/2024,13,Q3,2024,751664,27330,33562,489,0.92,No,International,3802,1
708916083,Platinum,5000,0,2044,12/6/2024,10,Q1,2024,432263,45247,24172,176,0.32,Yes,International,3088,1
708917133,Blue,2000,0,4431,2/13/2024,38,Q3,2024,246407,30833,14449,419,0.93,Yes,Online,810,1
708918558,Black,500,1,2978,6/12/2024,8,Q1,2024,299776,83593,40320,127,0.74,No,EMI,2428,1
708923658,Platinum,500,1,1734,5/1/2024,32,Q4,2024,903485,54690,150132,17,0.67,No,POS,3934,1
708924783,Platinum,500,0,2099,12/26/2024,21,Q1,2024,274423,86912,89617,161,0.44,No,EMI,821,0
708927108,Black,1000,0,1871,1/25/2024,7,Q3,2024,41211,80438,47395,166,0.61,Yes,ATM,2518,1
708928008,Gold,2000,0,795,7/22/2024,7,Q2,2024,737327,62899,129345,209,0.93,No,ATM,2002,1
708928908,Silver,1000,0,2682,10/15/2024,29,Q2,2024,217194,2560,51637,249,0.64,No,Online,2505,0
708931908,Blue,5000,0,4282,5/28/2024,5,Q4,2024,526619,65026,79925,198,0.99,Yes,Online,3462,1
708937608,Platinum,1000,0,1958,3/16/2024,2,Q4,2024,455363,29740,59515,492,0.64,No,EMI,819,0
708938508,Platinum,2000,0,1288,5/17/2024,19,Q1,2024,66396,10158,16649,134,0.53,No,Online,2855,1
708942408,Blue,500,1,1011,10/30/2024,10,Q4,2024,879057,82350,122838,130,0.56,Yes,International,1169,0
708944958,Blue,5000,0,2683,1/20/2024,1,Q2,2024,436639,83805,25533,28,0.78,No,POS,2783,1
708946008,Silver,500,1,3767,1/23/2024,46,Q1,2024,656838,99107,74907,474,0.75,No,ATM,1419,0
708947208,Black,1000,0,914,2/9/2024,8,Q3,2024,562672,42287,100827,334,0.95,Yes,Online,1393,0
708948483,Silver,5000,1,3434,10/30/2024,7,Q3,2024,218608,2996,120862,363,0.68,No,International,608,1
708949908,Platinum,500,1,2453,2/8/2024,27,Q4,2024,186959,64504,134976,346,0.78,No,POS,4284,0
708952758,Platinum,10000,0,4027,1/12/2024,20,Q1,2024,105940,3291,198517,289,0.69,Yes,Online,661,0
708953883,Blue,1000,0,4140,12/2/2024,14,Q4,2024,929528,81925,38033,62,0.73,Yes,ATM,2487,1
708957183,Blue,500,1,1671,10/25/2024,2,Q4,2024,140747,9130,51891,121,0.76,No,Online,1874,0
708959583,Blue,1000,0,2002,1/23/2024,46,Q4,2024,815204,58197,3384,323,0.55,Yes,International,3766,1
708960858,Blue,1000,1,4260,1/18/2024,21,Q1,2024,502428,8386,184904,281,0.29,No,International,230,0
708963258,Black,2000,1,1671,10/2/2024,27,Q1,2024,234797,86024,156536,185,0.49,No,EMI,3434,0
708964683,Black,2000,0,3605,9/9/2024,13,Q4,2024,300551,56981,188893,307,0.3,No,International,4657,1
708967608,Silver,500,1,2216,9/19/2024,51,Q2,2024,659638,89025,137415,359,0.99,Yes,Online,4751,0
708968733,Gold,10000,1,4722,9/6/2024,18,Q3,2024,831554,25243,115232,347,0.78,No,ATM,4062,0
708969633,Gold,500,1,1106,9/18/2024,43,Q3,2024,798968,33619,83995,423,0.76,No,ATM,2018,1
708971583,Silver,10000,0,2508,6/1/2024,44,Q2,2024,446601,64428,77623,237,0.56,No,International,4433,0
708972783,Gold,10000,1,2873,10/1/2024,23,Q2,2024,798546,69092,52897,68,0.71,Yes,POS,4076,1
708974283,Silver,500,0,3474,2/23/2024,42,Q2,2024,731876,72184,5551,280,0.26,Yes,POS,2876,0
708976908,Silver,500,1,670,9/10/2024,35,Q3,2024,888477,54843,158314,100,0.75,No,International,3853,1
708980283,Gold,10000,0,3318,6/20/2024,37,Q2,2024,495320,3966,116664,37,0.89,Yes,International,4323,1
708982158,Gold,2000,1,1333,3/13/2024,25,Q4,2024,497429,1853,44538,254,0.43,No,Online,1025,0
708983658,Blue,10000,1,1240,3/29/2024,17,Q4,2024,879345,50403,121721,61,0.88,Yes,ATM,4687,1
708989358,Platinum,2000,0,4095,9/8/2024,1,Q1,2024,560383,42267,185883,443,0.7,Yes,ATM,2306,1
708992733,Blue,1000,1,527,8/7/2024,3,Q1,2024,631569,49138,148817,115,0.44,Yes,Online,1587,0
708995283,Silver,5000,1,1349,5/5/2024,30,Q1,2024,536093,44245,130503,479,0.37,Yes,EMI,1077,0
708996708,Black,10000,1,2111,12/5/2024,50,Q2,2024,841730,40539,95214,335,0.84,Yes,International,4396,1
708997833,Gold,10000,1,510,10/3/2024,22,Q1,2024,156803,87698,179913,25,0.58,Yes,Online,2308,0
708998583,Silver,1000,0,1244,4/8/2024,50,Q4,2024,409441,12898,155501,97,0.77,Yes,EMI,2866,1
709000008,Platinum,5000,0,702,9/9/2024,18,Q1,2024,826207,75309,131051,221,0.58,No,International,2626,0
709005633,Gold,1000,1,3438,11/28/2024,47,Q1,2024,309317,61075,76674,57,0.2,Yes,International,2692,0
709007883,Gold,500,1,3342,5/26/2024,51,Q4,2024,147666,87307,125980,370,0.41,Yes,EMI,2052,1
709008708,Black,10000,0,4977,11/23/2024,1,Q1,2024,175329,47722,28618,6,0.28,No,POS,4292,1
709009833,Blue,2000,0,3749,12/16/2024,51,Q4,2024,350969,5160,154184,470,0.79,Yes,ATM,4109,1
709012083,Blue,10000,1,2410,2/3/2024,1,Q4,2024,325731,21562,173893,449,0.79,No,ATM,3291,0
709013208,Silver,10000,1,4654,6/6/2024,20,Q4,2024,158419,40606,191644,479,0.6,Yes,EMI,2969,0
709014558,Silver,10000,1,3191,3/20/2024,50,Q4,2024,541606,4869,56506,280,0.57,Yes,International,268,0
709015833,Silver,5000,1,4253,11/14/2024,21,Q2,2024,51906,38264,56320,243,0.54,Yes,EMI,1797,1
709017258,Black,5000,1,2220,12/4/2024,27,Q2,2024,616358,47037,119604,72,0.37,No,Online,4770,1
709019283,Gold,2000,1,4925,11/24/2024,26,Q1,2024,98887,11349,148410,407,0.54,No,Online,3956,0
709022883,Silver,500,0,773,7/25/2024,34,Q1,2024,920937,77226,10914,42,0.5,No,POS,1694,1
709025583,Platinum,1000,0,735,5/26/2024,46,Q2,2024,14736,57175,71347,123,0.18,No,International,114,1
709028208,Silver,10000,0,4983,9/12/2024,42,Q4,2024,504984,28361,45781,262,0.78,No,POS,738,0
709029408,Platinum,5000,1,4963,8/29/2024,17,Q2,2024,15613,8857,27713,12,0.17,Yes,International,99,0
709035708,Platinum,1000,0,3766,12/11/2024,10,Q3,2024,220570,91357,159474,10,0.78,Yes,POS,3427,1
709039533,Platinum,10000,0,877,6/19/2024,27,Q1,2024,384929,10764,57815,186,0.87,No,ATM,2328,0
709040508,Platinum,1000,0,4406,2/10/2024,12,Q3,2024,647606,14376,164838,18,0.13,No,POS,3028,1
709042908,Black,10000,0,2934,9/12/2024,38,Q1,2024,284954,67798,181193,488,0.28,No,International,2363,1
709044183,Blue,10000,1,4391,7/14/2024,38,Q2,2024,453283,22262,91188,376,0.76,No,International,4852,1
709045683,Gold,500,1,2774,11/13/2024,7,Q1,2024,657900,4947,182103,163,0.18,Yes,Online,4751,1
709046958,Black,10000,1,4327,12/4/2024,3,Q2,2024,119022,57054,167230,104,0.7,Yes,EMI,3096,0
709051533,Platinum,2000,0,2436,10/6/2024,32,Q3,2024,960373,37179,154862,21,0.94,Yes,International,541,1
